EPC,Ant,Time,Frequency,RSSI,Phase,Time-int,time,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-55,160,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-55,160,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-55,160,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-55,160,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-66,120,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-46,64,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,22,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-60,30,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E200497E93D292B134FFAA4A,1,1970/1/5 18:03:46,902750,-80,73,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-81,109,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-58,146,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2801160600002073A4A0529,3,1970/1/5 18:03:46,902750,-69,112,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2000017221200740820C6D5,1,1970/1/5 18:03:46,902750,-68,19,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0529,1,1970/1/5 18:03:46,902750,-54,39,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:46,902750,-53,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0529,2,1970/1/5 18:03:46,902750,-80,90,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,3,1970/1/5 18:03:46,902750,-59,165,25573.75262,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,123,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-78,2,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,160,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,47,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,160,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,115,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,146,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,143,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,53,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,154,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,907750,-53,163,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,907750,-53,120,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,907750,-77,157,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,907750,-79,149,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,907750,-66,140,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,907750,-57,50,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-54,101,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-57,64,25573.75263,,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-79,135,25573.75263,16273.14814,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-75,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-77,78,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-69,64,25573.75263,,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-79,16,25573.75263,16273.14814,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-60,174,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,917750,-55,73,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,917750,-53,109,25573.75263,,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0539,1,1970/1/5 18:03:47,917750,-80,137,25573.75263,16273.14814,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0519,2,1970/1/5 18:03:47,917750,-74,84,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,917750,-73,78,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,917750,-55,146,25573.75263,,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0539,3,1970/1/5 18:03:47,917750,-78,163,25573.75263,16273.14814,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,917750,-55,149,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0529,3,1970/1/5 18:03:47,906750,-51,75,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0519,3,1970/1/5 18:03:47,906750,-53,81,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0529,1,1970/1/5 18:03:47,906750,-32,92,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0519,1,1970/1/5 18:03:47,906750,-43,101,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,906750,-73,126,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,906750,-73,126,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,906750,-73,126,25573.75263,,
E2801160600002073A4A0529,2,1970/1/5 18:03:47,906750,-73,126,25573.75263,,
