EPC,Ant,Time,Frequency,RSSI,Phase
E2801160600002073A4A0519,3,1970/1/5 19:34,917750,-74,168
E2801160600002073A4A0519,3,1970/1/5 19:34,917750,-74,168
E2801160600002073A4A0519,3,1970/1/5 19:34,917750,-74,168
E2801160600002073A4A0519,3,1970/1/5 19:34,917750,-74,168
E2801160600002073A4A0519,3,1970/1/5 19:34,917750,-74,168
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0519,1,1970/1/5 19:34,917750,-57,47
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,1,1970/1/5 19:34,917750,-50,30
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0529,2,1970/1/5 19:34,917750,-67,98
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
E2801160600002073A4A0519,2,1970/1/5 19:34,917750,-73,92
